crop ID,soil_type,Seedling Stage,MOI,temp,humidity,result
Carrot,Laterite Soil,Flowering,5.0,26.89,72.25,2
Wheat,Clay Soil,Flowering,79.0,39.0,38.0,0
Wheat,Laterite Soil,Pollination,49.83,16.05,85.96,0
Rice,Silty Soil,Seedling Stage,33.67,25.24,84.75,1
Carrot,Silty Soil,Germination,62.83,37.33,44.5,2
Brinjal,Silty Soil,Germination,32.45,43.34,20.82,2
Cotton,Chalky Soil,Flowering,30.0,30.0,67.0,2
Wheat,Black Soil,Maturation,83.0,25.0,80.0,0
Rice,Sandy Soil,Flowering,31.0,26.0,90.1,1
Wheat,Black Soil,Pollination,54.0,19.0,85.0,0
Wheat,Clay Soil,Flowering,48.0,13.0,91.0,0
Wheat,Loamy Soil,Flowering,90.09,30.4,61.32,1
Potato,Silty Soil,Vegetative Growth / Root or Tuber Development,46.6,14.46,86.2,0
Tomato,Clay Soil,Flowering,22.0,26.0,77.0,1
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,47.0,14.0,90.0,0
Wheat,Red Soil,Fruit/Grain/Bulb Formation,24.0,44.0,32.5,1
Tomato,Peaty Soil,Flowering,78.89,29.99,57.52,2
Groundnut,Clay Soil,Germination,36.0,25.0,86.1,1
Brinjal,Clay Soil,Vegetative Growth / Root or Tuber Development,88.0,34.0,48.0,0
Cotton,Sandy Soil,Flowering,28.0,42.0,25.9,2
Cotton,Sandy Soil,Vegetative Growth / Root or Tuber Development,14.0,20.0,87.3,2
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,92.0,32.0,66.0,0
Potato,Sandy Soil,Seedling Stage,36.0,19.0,85.0,0
Wheat,Alluvial Soil,Maturation,54.0,24.0,80.0,0
Rice,Laterite Soil,Flowering,64.16,28.2,78.33,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,47.0,39.0,45.0,1
Groundnut,Loam Soil,Germination,2.0,22.0,80.1,1
Brinjal,Peaty Soil,Flowering,100.0,40.84,42.45,0
Cotton,Peaty Soil,Seedling Stage,56.22,40.76,30.85,1
Cotton,Chalky Soil,Vegetative Growth / Root or Tuber Development,38.0,45.0,39.0,2
Potato,Loam Soil,Seedling Stage,30.0,13.0,91.0,0
Brinjal,Red Soil,Flowering,38.0,19.0,87.2,1
Tomato,Clay Soil,Seedling Stage,38.0,38.0,37.0,1
Groundnut,Sandy Soil,Vegetative Growth / Root or Tuber Development,14.0,24.0,77.3,2
Onion,Laterite Soil,Pollination,56.86,34.32,46.0,1
Carrot,Sandy Soil,Flowering,25.0,24.0,80.0,0
Carrot,Loamy Soil,Germination,53.55,36.2,47.28,1
Cabbage,Sandy Soil,Germination,72.0,30.0,62.3,0
Groundnut,Peaty Soil,Vegetative Growth / Root or Tuber Development,33.82,15.69,92.26,2
Onion,Clay Soil,Vegetative Growth / Root or Tuber Development,10.0,18.0,91.8,1
Tomato,Laterite Soil,Seedling Stage,22.05,23.41,84.95,1
Cotton,Chalky Soil,Germination,53.0,22.0,71.3,0
Carrot,Loamy Soil,Seedling Stage,15.23,37.65,41.64,0
Tomato,Red Soil,Flowering,19.0,41.0,30.0,1
Wheat,Alluvial Soil,Pollination,32.0,46.0,17.0,1
Potato,Sandy Soil,Germination,39.0,16.0,88.0,0
Wheat,Black Soil,Seedling Stage,9.0,45.0,40.0,1
Wheat,Loamy Soil,Pollination,15.12,38.66,40.59,0
Maize,Red Soil,Flowering,33.0,33.0,52.5,2
Rice,Peaty Soil,Flowering,50.8,20.08,87.12,1
Wheat,Black Soil,Vegetative Growth / Root or Tuber Development,70.26,43.64,28.16,0
Maize,Black Soil,Pollination,7.0,15.0,87.2,2
Chilli,Sandy Soil,Germination,22.0,46.0,17.0,1
Wheat,Clay Soil,Flowering,30.0,34.0,53.0,1
Wheat,Red Soil,Harvest,11.0,33.0,60.0,1
Cabbage,Loam Soil,Pollination,37.0,15.0,94.9,0
Wheat,Laterite Soil,Flowering,32.37,13.7,85.69,0
Brinjal,Laterite Soil,Vegetative Growth / Root or Tuber Development,30.14,21.91,79.51,0
Tomato,Red Soil,Germination,19.0,41.0,30.0,1
Tomato,Black Soil,Seedling Stage,45.42,34.13,48.16,2
Maize,Peaty Soil,Flowering,58.9,40.3,30.25,2
Onion,Loam Soil,Vegetative Growth / Root or Tuber Development,40.0,21.0,78.6,0
Tomato,Loam Soil,Flowering,55.0,24.0,80.0,0
Brinjal,Laterite Soil,Germination,35.98,16.4,75.44,0
Brinjal,Clay Soil,Flowering,75.0,30.0,80.0,0
Chilli,Black Soil,Germination,40.0,15.0,89.0,0
Tomato,Clay Soil,Seedling Stage,43.0,24.0,80.0,0
Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,37.0,41.0,40.0,1
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,97.0,35.0,50.0,0
Tomato,Red Soil,Pollination,35.0,20.0,84.0,0
Groundnut,Laterite Soil,Pollination,22.43,22.0,85.47,2
Groundnut,Sandy Soil,Pollination,29.0,34.0,49.0,2
Brinjal,Loam Soil,Germination,80.0,40.0,32.7,1
Groundnut,Peaty Soil,Pollination,98.6,39.74,37.13,2
Wheat,Red Soil,Harvest,42.0,42.0,34.1,1
Cabbage,Clay Soil,Flowering,71.0,17.0,84.9,0
Carrot,Laterite Soil,Seedling Stage,18.19,18.19,81.48,1
Rice,Loamy Soil,Flowering,37.71,30.32,93.57,0
Maize,Black Soil,Pollination,44.0,30.0,73.3,1
Rice,Peaty Soil,Flowering,62.25,23.39,84.72,0
Potato,Clay Soil,Seedling Stage,24.0,26.0,77.0,1
Rice,Loam Soil,Vegetative Growth / Root or Tuber Development,23.0,23.0,95.0,0
Carrot,Sandy Soil,Seedling Stage,24.0,13.0,91.0,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,44.0,17.0,87.0,0
Brinjal,Loamy Soil,Seedling Stage,20.58,20.22,87.77,1
Potato,Sandy Soil,Pollination,51.0,35.0,50.0,2
Chilli,Black Soil,Seedling Stage,38.59,20.45,88.27,0
Cotton,Silty Soil,Seedling Stage,91.22,36.08,66.46,1
Wheat,Sandy Soil,Pollination,87.0,43.0,26.0,0
Wheat,Clay Soil,Germination,3.0,37.0,47.6,1
Brinjal,Loamy Soil,Flowering,45.97,19.98,82.49,0
Brinjal,Black Soil,Vegetative Growth / Root or Tuber Development,53.51,19.03,98.53,0
Rice,Clay Soil,Vegetative Growth / Root or Tuber Development,17.0,22.0,94.2,0
Tomato,Loam Soil,Vegetative Growth / Root or Tuber Development,28.0,28.0,67.0,1
Onion,Clay Soil,Vegetative Growth / Root or Tuber Development,63.0,37.0,41.3,0
Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,2.0,16.0,88.0,0
Cabbage,Peaty Soil,Pollination,50.8,17.05,90.91,1
Cotton,Red Soil,Flowering,55.0,30.0,66.6,1
Chilli,Silty Soil,Flowering,86.43,33.07,58.5,2
Potato,Loam Soil,Flowering,24.0,19.0,85.0,0
Wheat,Loamy Soil,Flowering,51.06,43.05,37.56,0
Onion,Red Soil,Germination,15.0,33.0,58.2,2
Cotton,Sandy Soil,Vegetative Growth / Root or Tuber Development,63.0,45.0,20.0,2
Wheat,Sandy Soil,Harvest,24.0,38.0,41.0,1
Wheat,Silty Soil,Harvest,19.87,13.71,87.26,0
Tomato,Clay Soil,Seedling Stage,31.0,31.0,58.0,1
Cotton,Sandy Soil,Flowering,31.0,44.0,20.0,2
Potato,Loamy Soil,Germination,55.79,40.23,32.89,1
Potato,Laterite Soil,Pollination,5.0,43.07,21.22,1
Potato,Black Soil,Flowering,14.25,21.01,81.16,0
Cotton,Red Soil,Seedling Stage,54.0,43.0,20.0,2
Chilli,Chalky Soil,Flowering,67.0,24.0,80.0,0
Tomato,Loam Soil,Seedling Stage,49.0,31.0,60.0,1
Cotton,Black Soil,Vegetative Growth / Root or Tuber Development,1.0,31.0,68.0,2
Potato,Loam Soil,Germination,41.0,37.0,44.0,1
Potato,Clay Soil,Seedling Stage,29.0,14.0,90.0,0
Rice,Sandy Soil,Vegetative Growth / Root or Tuber Development,19.0,18.0,92.4,1
Maize,Red Soil,Flowering,71.0,30.0,78.0,0
Brinjal,Red Soil,Seedling Stage,92.0,32.0,62.3,0
Cotton,Chalky Soil,Flowering,90.0,36.0,45.0,1
Brinjal,Loam Soil,Seedling Stage,45.0,42.0,36.3,2
Maize,Silty Soil,Seedling Stage,17.11,45.3,36.0,2
Chilli,Black Soil,Flowering,46.0,21.0,83.0,0
Cotton,Chalky Soil,Seedling Stage,92.0,40.0,43.1,1
Brinjal,Loam Soil,Seedling Stage,78.0,32.0,55.4,0
Wheat,Laterite Soil,Maturation,5.0,16.74,86.68,0
Onion,Silty Soil,Vegetative Growth / Root or Tuber Development,100.0,33.78,63.76,0
Maize,Laterite Soil,Germination,89.32,43.46,35.43,1
Wheat,Alluvial Soil,Vegetative Growth / Root or Tuber Development,35.0,14.0,90.0,0
Cabbage,Sandy Soil,Flowering,27.0,17.0,93.1,1
Tomato,Black Soil,Flowering,100.0,41.31,32.92,0
Wheat,Loamy Soil,Pollination,18.38,27.24,80.84,0
Chilli,Sandy Soil,Germination,14.0,18.0,86.0,0
Wheat,Clay Soil,Maturation,65.0,13.0,91.0,0
Tomato,Clay Soil,Vegetative Growth / Root or Tuber Development,77.0,41.0,32.0,0
Wheat,Laterite Soil,Harvest,5.0,23.52,80.23,0
Carrot,Peaty Soil,Vegetative Growth / Root or Tuber Development,56.33,28.27,55.49,1
Carrot,Loamy Soil,Flowering,6.0,20.13,90.55,0
Potato,Clay Soil,Flowering,4.0,15.0,89.0,0
Cotton,Laterite Soil,Vegetative Growth / Root or Tuber Development,33.66,16.25,86.83,1
Maize,Laterite Soil,Pollination,5.0,34.09,69.99,2
Maize,Alluvial Soil,Harvest,48.0,18.0,90.9,0
Cabbage,Peaty Soil,Pollination,22.06,32.65,53.02,2
Chilli,Red Soil,Germination,18.0,16.0,88.0,0
Maize,Peaty Soil,Flowering,44.9,44.7,26.43,2
Onion,Red Soil,Seedling Stage,60.0,35.0,45.4,1
Groundnut,Clay Soil,Pollination,51.0,39.0,35.7,2
Cabbage,Loamy Soil,Seedling Stage,37.64,30.53,70.54,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,27.84,42.13,32.0,1
Cotton,Black Soil,Vegetative Growth / Root or Tuber Development,85.59,23.61,67.85,1
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,24.0,28.0,71.0,1
Onion,Red Soil,Seedling Stage,10.0,15.0,95.0,1
Maize,Black Soil,Harvest,61.0,32.0,64.4,0
Groundnut,Loam Soil,Seedling Stage,36.0,19.0,91.5,1
Cabbage,Sandy Soil,Germination,53.0,41.0,29.4,1
Cotton,Sandy Soil,Flowering,16.0,20.0,78.6,2
Rice,Loam Soil,Pollination,38.0,18.0,95.0,0
Tomato,Loam Soil,Seedling Stage,35.0,39.0,38.0,1
Wheat,Loamy Soil,Seedling Stage,14.24,13.16,89.52,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,79.0,29.0,68.0,1
Wheat,Black Soil,Maturation,9.0,39.0,38.0,1
Onion,Black Soil,Germination,72.93,21.68,88.19,0
Potato,Silty Soil,Seedling Stage,48.09,24.42,83.7,0
Potato,Loam Soil,Seedling Stage,62.0,26.0,77.0,1
Tomato,Peaty Soil,Pollination,70.47,45.79,15.47,0
Brinjal,Red Soil,Seedling Stage,24.0,17.0,92.2,1
Cabbage,Silty Soil,Flowering,5.0,21.63,82.18,1
Onion,Clay Soil,Vegetative Growth / Root or Tuber Development,55.0,23.0,79.5,0
Chilli,Black Soil,Seedling Stage,58.0,30.0,65.0,1
Wheat,Black Soil,Seedling Stage,36.07,13.44,87.63,0
Brinjal,Clay Soil,Seedling Stage,33.0,17.0,84.1,1
Onion,Red Soil,Germination,27.0,15.0,95.0,1
Cabbage,Loam Soil,Germination,31.0,15.0,89.6,1
Wheat,Black Soil,Flowering,84.0,34.0,53.0,0
Chilli,Silty Soil,Flowering,61.62,12.86,93.4,1
Tomato,Clay Soil,Pollination,99.0,39.0,34.0,0
Chilli,Black Soil,Flowering,58.0,30.0,65.0,1
Cabbage,Clay Soil,Germination,87.0,24.0,80.5,0
Chilli,Red Soil,Seedling Stage,21.0,23.0,81.0,0
Tomato,Laterite Soil,Seedling Stage,27.97,30.79,60.13,1
Wheat,Peaty Soil,Seedling Stage,28.77,42.24,29.46,1
Chilli,Black Soil,Germination,19.0,35.0,50.0,1
Wheat,Loamy Soil,Seedling Stage,50.16,26.0,75.18,2
Wheat,Black Soil,Pollination,76.0,38.0,41.0,2
Onion,Loamy Soil,Pollination,81.57,24.87,72.16,0
Cabbage,Peaty Soil,Germination,72.51,14.88,100.0,0
Carrot,Clay Soil,Flowering,44.0,19.0,85.0,0
Rice,Loam Soil,Germination,92.0,17.0,91.1,0
Wheat,Alluvial Soil,Maturation,68.0,40.0,35.0,1
Groundnut,Clay Soil,Flowering,11.0,34.0,47.4,2
Potato,Loam Soil,Germination,12.0,30.0,65.0,1
Cotton,Black Soil,Vegetative Growth / Root or Tuber Development,57.0,36.0,57.8,1
Tomato,Clay Soil,Vegetative Growth / Root or Tuber Development,58.0,38.0,37.0,1
Chilli,Black Soil,Germination,50.0,44.0,23.0,1
Cotton,Red Soil,Flowering,31.0,45.0,20.0,2
Brinjal,Peaty Soil,Seedling Stage,47.36,27.3,77.68,1
Potato,Loam Soil,Germination,75.0,19.0,85.0,0
Tomato,Red Soil,Germination,57.0,20.0,84.0,0
Brinjal,Clay Soil,Germination,43.0,15.0,84.9,0
Potato,Clay Soil,Flowering,88.0,26.0,77.0,0
Tomato,Loam Soil,Vegetative Growth / Root or Tuber Development,6.0,28.0,69.0,1
Rice,Laterite Soil,Seedling Stage,74.05,20.76,96.55,0
Maize,Black Soil,Germination,20.36,28.15,82.84,1
Tomato,Silty Soil,Vegetative Growth / Root or Tuber Development,9.58,27.27,71.83,2
Groundnut,Laterite Soil,Seedling Stage,85.14,38.99,27.89,1
Wheat,Clay Soil,Seedling Stage,4.0,28.0,71.0,1
Potato,Sandy Soil,Seedling Stage,30.0,44.0,23.0,1
Wheat,Peaty Soil,Germination,11.96,19.52,85.98,0
Cotton,Sandy Soil,Vegetative Growth / Root or Tuber Development,29.0,23.0,84.0,2
Wheat,Alluvial Soil,Seedling Stage,24.0,46.0,17.0,1
Cabbage,Clay Soil,Seedling Stage,32.0,23.0,81.1,1
Wheat,Clay Soil,Pollination,2.0,40.0,39.5,1
Carrot,Clay Soil,Seedling Stage,59.0,16.0,88.0,0
Wheat,Clay Soil,Maturation,76.0,28.0,71.0,2
Potato,Loam Soil,Seedling Stage,56.0,42.0,29.0,1
Cotton,Black Soil,Seedling Stage,67.0,42.0,20.0,1
Potato,Loam Soil,Flowering,16.0,26.0,77.0,1
Groundnut,Sandy Soil,Pollination,43.0,18.0,88.3,1
Wheat,Black Soil,Maturation,32.0,17.0,87.0,0
Cotton,Sandy Soil,Flowering,2.0,18.0,81.2,2
Wheat,Black Soil,Germination,23.71,12.8,93.01,0
Chilli,Sandy Soil,Flowering,8.0,46.0,17.0,1
Chilli,Silty Soil,Seedling Stage,5.0,41.7,47.45,1
Potato,Clay Soil,Seedling Stage,31.0,24.0,80.0,0
Wheat,Clay Soil,Pollination,60.0,18.0,86.0,0
Brinjal,Loam Soil,Pollination,42.0,17.0,84.3,1
Rice,Silty Soil,Seedling Stage,78.81,39.14,55.99,0
Wheat,Peaty Soil,Pollination,45.96,29.22,78.9,0
Brinjal,Red Soil,Vegetative Growth / Root or Tuber Development,67.0,29.0,66.7,0
Wheat,Laterite Soil,Harvest,38.77,23.61,77.14,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,54.14,20.22,89.01,0
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,26.0,32.0,59.0,1
Wheat,Peaty Soil,Fruit/Grain/Bulb Formation,16.39,13.43,88.33,0
Tomato,Peaty Soil,Vegetative Growth / Root or Tuber Development,10.25,19.96,84.18,0
Onion,Black Soil,Germination,61.31,40.55,23.59,1
Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,46.0,21.0,83.0,0
Carrot,Black Soil,Germination,46.25,23.14,82.49,0
Chilli,Silty Soil,Germination,5.64,22.3,91.12,0
Rice,Loamy Soil,Vegetative Growth / Root or Tuber Development,52.08,35.14,56.02,0
Groundnut,Clay Soil,Germination,34.0,21.0,72.2,1
Cotton,Sandy Soil,Germination,7.0,31.0,71.5,2
Chilli,Red Soil,Flowering,27.0,15.0,89.0,0
Wheat,Silty Soil,Pollination,8.24,21.01,86.91,0
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,55.0,37.0,47.6,1
Cotton,Sandy Soil,Seedling Stage,35.0,29.0,65.2,1
Chilli,Red Soil,Seedling Stage,42.0,13.0,91.0,0
Brinjal,Red Soil,Germination,75.0,21.0,84.8,0
Tomato,Peaty Soil,Seedling Stage,31.09,12.92,87.93,0
Chilli,Loamy Soil,Vegetative Growth / Root or Tuber Development,91.58,34.02,58.27,0
Wheat,Loamy Soil,Flowering,73.09,34.26,46.9,0
Groundnut,Silty Soil,Germination,79.21,39.16,37.18,1
Wheat,Clay Soil,Germination,14.0,17.0,87.0,0
Brinjal,Loamy Soil,Vegetative Growth / Root or Tuber Development,46.72,35.89,55.84,1
Tomato,Loamy Soil,Seedling Stage,55.08,36.3,42.49,2
Onion,Laterite Soil,Vegetative Growth / Root or Tuber Development,22.41,29.71,66.63,1
Chilli,Peaty Soil,Germination,25.09,41.84,37.44,1
Potato,Sandy Soil,Flowering,60.0,18.0,86.0,0
Onion,Silty Soil,Flowering,100.0,41.04,41.02,1
Tomato,Black Soil,Seedling Stage,76.33,18.24,87.39,0
Tomato,Red Soil,Pollination,11.0,35.0,50.0,1
Wheat,Sandy Soil,Harvest,58.0,28.0,71.0,1
Onion,Black Soil,Germination,100.0,37.34,36.2,1
Maize,Clay Soil,Maturation,99.0,33.0,67.4,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,99.0,37.0,44.0,0
Tomato,Clay Soil,Seedling Stage,43.0,27.0,74.0,1
Cabbage,Black Soil,Flowering,61.87,36.98,58.4,1
Potato,Laterite Soil,Pollination,53.44,26.9,70.18,0
Tomato,Red Soil,Flowering,68.0,21.0,83.0,0
Carrot,Sandy Soil,Germination,63.0,25.0,78.0,1
Cotton,Black Soil,Seedling Stage,46.0,16.0,84.5,1
Brinjal,Clay Soil,Pollination,84.0,41.0,29.1,1
Tomato,Red Soil,Flowering,54.0,38.0,41.0,1
Chilli,Laterite Soil,Flowering,12.66,21.49,78.36,0
Tomato,Clay Soil,Seedling Stage,23.0,13.0,91.0,0
Cabbage,Sandy Soil,Seedling Stage,62.0,18.0,94.3,0
Cotton,Silty Soil,Seedling Stage,73.86,44.89,23.9,2
Chilli,Chalky Soil,Germination,94.0,30.0,70.0,0
Tomato,Laterite Soil,Seedling Stage,38.41,43.85,18.45,2
Potato,Peaty Soil,Seedling Stage,15.59,37.75,50.17,1
Wheat,Black Soil,Pollination,71.0,33.0,56.0,2
Onion,Clay Soil,Pollination,65.0,28.0,71.3,0
Onion,Loamy Soil,Flowering,46.71,42.37,32.99,2
Onion,Black Soil,Flowering,44.36,29.96,67.15,1
Carrot,Loam Soil,Flowering,22.0,46.0,17.0,1
Cabbage,Clay Soil,Flowering,16.0,23.0,80.0,1
Wheat,Peaty Soil,Pollination,37.59,30.43,60.09,1
Chilli,Red Soil,Seedling Stage,41.0,33.0,56.0,1
Cotton,Chalky Soil,Flowering,55.0,30.0,65.2,1
Chilli,Laterite Soil,Germination,83.45,42.9,42.96,0
Maize,Loamy Soil,Germination,36.23,33.38,48.59,2
Potato,Sandy Soil,Flowering,40.0,15.0,89.0,0
Chilli,Laterite Soil,Seedling Stage,67.46,43.97,18.03,2
Cabbage,Sandy Soil,Vegetative Growth / Root or Tuber Development,10.0,43.0,28.0,2
Cabbage,Loamy Soil,Germination,58.33,26.58,68.76,0
Cotton,Chalky Soil,Flowering,48.0,16.0,83.5,1
Tomato,Clay Soil,Germination,4.0,46.0,15.0,1
Potato,Silty Soil,Flowering,39.15,18.61,90.15,0
Cotton,Red Soil,Flowering,62.0,15.0,85.2,1
Maize,Clay Soil,Maturation,19.0,25.0,72.7,1
Maize,Clay Soil,Flowering,2.0,27.0,70.7,1
Tomato,Silty Soil,Germination,56.02,34.53,48.51,1
Wheat,Loamy Soil,Fruit/Grain/Bulb Formation,28.39,15.03,86.24,0
Wheat,Clay Soil,Pollination,44.0,38.0,47.5,1
Carrot,Clay Soil,Germination,8.0,28.0,67.0,1
Brinjal,Loamy Soil,Seedling Stage,46.47,39.25,37.6,2
Chilli,Chalky Soil,Seedling Stage,71.0,41.0,32.0,2
Groundnut,Silty Soil,Flowering,24.35,44.58,30.07,2
Potato,Clay Soil,Seedling Stage,50.0,16.0,88.0,0
Tomato,Laterite Soil,Pollination,13.19,38.11,50.28,2
Carrot,Sandy Soil,Seedling Stage,76.0,40.0,35.0,2
Wheat,Clay Soil,Germination,49.0,39.0,52.0,0
Carrot,Loam Soil,Seedling Stage,97.0,41.0,32.0,0
Cabbage,Loamy Soil,Vegetative Growth / Root or Tuber Development,22.98,30.37,40.43,1
Tomato,Loam Soil,Vegetative Growth / Root or Tuber Development,11.0,33.0,54.0,1
Cabbage,Loamy Soil,Vegetative Growth / Root or Tuber Development,63.58,13.24,92.18,0
Chilli,Loamy Soil,Vegetative Growth / Root or Tuber Development,46.67,47.39,23.29,0
Groundnut,Clay Soil,Germination,24.0,38.0,55.6,2
Tomato,Clay Soil,Vegetative Growth / Root or Tuber Development,41.0,43.0,24.0,1
Brinjal,Loamy Soil,Seedling Stage,24.62,19.6,100.0,1
Carrot,Clay Soil,Flowering,56.0,38.0,39.0,1
Groundnut,Silty Soil,Flowering,14.81,38.01,33.08,2
Groundnut,Laterite Soil,Seedling Stage,37.86,29.92,58.01,1
Carrot,Peaty Soil,Flowering,67.66,20.23,84.74,0
Wheat,Loamy Soil,Germination,16.48,15.6,90.58,0
Carrot,Clay Soil,Seedling Stage,50.0,13.0,91.0,0
Brinjal,Clay Soil,Pollination,98.0,38.0,42.8,1
Wheat,Black Soil,Seedling Stage,82.0,30.0,66.5,0
Carrot,Loam Soil,Pollination,90.0,34.0,53.0,0
Tomato,Silty Soil,Vegetative Growth / Root or Tuber Development,90.43,28.54,71.03,0
Wheat,Laterite Soil,Flowering,14.27,18.79,86.24,1
Wheat,Laterite Soil,Fruit/Grain/Bulb Formation,75.58,42.49,44.67,1
Tomato,Clay Soil,Seedling Stage,15.0,37.0,42.0,1
Wheat,Alluvial Soil,Flowering,44.0,46.0,17.0,1
Rice,Silty Soil,Germination,88.78,30.27,82.82,0
Onion,Clay Soil,Pollination,48.0,24.0,86.6,0
Brinjal,Red Soil,Seedling Stage,89.0,28.0,65.8,0
Wheat,Peaty Soil,Pollination,24.14,17.41,89.77,0
Brinjal,Loamy Soil,Flowering,8.5,16.78,85.71,1
Cabbage,Loam Soil,Pollination,83.0,35.0,47.1,1
Wheat,Peaty Soil,Pollination,32.02,36.58,47.08,0
Cotton,Loamy Soil,Germination,29.78,25.88,76.03,2
Cotton,Sandy Soil,Seedling Stage,1.0,45.0,46.3,2
Wheat,Peaty Soil,Flowering,14.41,16.71,87.15,0
Chilli,Sandy Soil,Germination,18.0,42.0,29.0,1
Onion,Loam Soil,Flowering,59.0,23.0,77.5,0
Chilli,Silty Soil,Vegetative Growth / Root or Tuber Development,37.22,23.89,82.37,1
Wheat,Alluvial Soil,Vegetative Growth / Root or Tuber Development,9.0,43.0,26.0,1
Brinjal,Loamy Soil,Seedling Stage,41.27,36.52,49.19,2
Brinjal,Black Soil,Seedling Stage,36.26,33.13,62.32,2
Chilli,Red Soil,Germination,86.0,44.0,42.0,0
Wheat,Silty Soil,Pollination,19.2,35.96,45.5,1
Cotton,Black Soil,Seedling Stage,26.77,38.65,41.23,2
Potato,Loam Soil,Seedling Stage,21.0,22.0,82.0,0
Rice,Clay Soil,Flowering,16.0,31.0,68.1,1
Chilli,Silty Soil,Flowering,78.5,22.76,89.18,0
Tomato,Peaty Soil,Flowering,8.97,17.63,86.85,0
Tomato,Loam Soil,Flowering,96.0,38.0,39.0,0
Maize,Black Soil,Flowering,20.05,31.2,62.36,2
Tomato,Loam Soil,Germination,92.0,34.0,51.0,0
Rice,Sandy Soil,Germination,74.0,27.0,87.9,0
Carrot,Peaty Soil,Vegetative Growth / Root or Tuber Development,16.68,24.84,70.96,1
Onion,Laterite Soil,Seedling Stage,56.29,34.3,45.84,0
Chilli,Sandy Soil,Flowering,35.0,29.0,68.0,1
Brinjal,Clay Soil,Flowering,53.0,29.0,72.0,0
Tomato,Silty Soil,Germination,73.54,15.89,95.12,0
Cabbage,Sandy Soil,Vegetative Growth / Root or Tuber Development,34.0,21.0,90.0,1
Potato,Laterite Soil,Seedling Stage,30.12,45.92,27.71,1
Carrot,Laterite Soil,Vegetative Growth / Root or Tuber Development,17.31,26.99,66.72,0
Rice,Peaty Soil,Vegetative Growth / Root or Tuber Development,34.25,22.11,85.17,1
Cabbage,Sandy Soil,Germination,57.0,20.0,80.7,0
Groundnut,Loam Soil,Flowering,91.0,36.0,50.8,1
Wheat,Loamy Soil,Maturation,62.26,15.55,84.58,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,40.0,21.0,83.0,0
Cotton,Chalky Soil,Germination,26.0,15.0,91.3,2
Wheat,Black Soil,Seedling Stage,47.87,24.57,78.17,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,23.95,44.43,21.88,0
Groundnut,Sandy Soil,Flowering,18.0,15.0,89.9,2
Tomato,Clay Soil,Germination,97.0,41.0,32.0,0
Wheat,Sandy Soil,Germination,24.0,42.0,29.0,1
Brinjal,Laterite Soil,Vegetative Growth / Root or Tuber Development,43.58,33.08,60.67,1
Maize,Peaty Soil,Vegetative Growth / Root or Tuber Development,88.27,29.41,72.29,0
Potato,Loam Soil,Seedling Stage,8.0,23.0,81.0,0
Cotton,Sandy Soil,Vegetative Growth / Root or Tuber Development,25.0,15.0,91.5,2
Carrot,Clay Soil,Germination,21.0,25.0,80.0,1
Onion,Red Soil,Vegetative Growth / Root or Tuber Development,33.0,33.0,65.5,1
Potato,Clay Soil,Flowering,97.0,35.0,50.0,0
Carrot,Sandy Soil,Seedling Stage,49.0,24.0,80.0,0
Rice,Peaty Soil,Flowering,55.39,22.4,91.34,0
Onion,Loam Soil,Pollination,48.0,39.0,22.5,2
Rice,Sandy Soil,Seedling Stage,99.0,44.0,39.9,1
Maize,Black Soil,Maturation,14.0,45.0,20.1,2
Wheat,Red Soil,Pollination,78.0,42.0,34.1,2
Tomato,Red Soil,Pollination,98.0,40.0,33.0,0
Maize,Laterite Soil,Maturation,18.9,28.06,79.94,1
Cabbage,Black Soil,Vegetative Growth / Root or Tuber Development,35.01,19.56,90.29,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,66.48,20.22,86.91,0
Cotton,Laterite Soil,Seedling Stage,12.15,26.39,80.67,2
Chilli,Black Soil,Seedling Stage,58.0,21.0,83.0,0
Wheat,Clay Soil,Maturation,26.0,17.0,87.0,0
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,51.0,33.0,58.4,1
Wheat,Sandy Soil,Seedling Stage,4.0,21.0,83.0,0
Cabbage,Black Soil,Germination,23.35,39.62,40.97,2
Maize,Sandy Soil,Vegetative Growth / Root or Tuber Development,55.0,35.0,55.0,1
Potato,Clay Soil,Germination,89.0,35.0,50.0,0
Brinjal,Clay Soil,Germination,23.0,20.0,84.8,1
Wheat,Black Soil,Maturation,76.11,18.88,89.65,0
